,simulation,n_samples,criterion,n_dimensions,score,runtime
1378,Sine Period $4\pi$,38,friedman_mse,10,10949.67319073082,1.1855082511901855
1379,Sine Period $4\pi$,38,friedman_mse,10,10897.971120956556,1.2428302764892578
1380,Sine Period $4\pi$,38,axis,10,10844.954741196523,3.847115993499756
1381,Sine Period $4\pi$,38,axis,10,10845.476921599351,3.8061983585357666
1382,Sine Period $4\pi$,38,axis,10,10808.840115437124,3.6768136024475098
1383,Sine Period $4\pi$,38,axis,10,10908.651759961886,3.7018489837646484
1384,Sine Period $4\pi$,38,axis,10,10923.891781121407,3.7662837505340576
1385,Sine Period $4\pi$,38,axis,10,10844.459941792911,3.901399850845337
1386,Sine Period $4\pi$,38,axis,10,10931.362572341863,4.148885726928711
1387,Sine Period $4\pi$,38,axis,10,10916.497477068404,3.8601787090301514
1388,Sine Period $4\pi$,38,axis,10,10882.641390061708,3.807065010070801
1389,Sine Period $4\pi$,38,axis,10,11005.222543005522,3.685034990310669
1390,Sine Period $4\pi$,38,oblique,10,9942.332822960425,1.5956141948699951
1391,Sine Period $4\pi$,38,oblique,10,9901.384911147854,1.5855212211608887
1392,Sine Period $4\pi$,38,oblique,10,9966.256366435153,1.5495078563690186
1393,Sine Period $4\pi$,38,oblique,10,9977.59264759855,1.539884328842163
1394,Sine Period $4\pi$,38,oblique,10,9946.145015807067,1.7171392440795898
1395,Sine Period $4\pi$,38,oblique,10,9938.868930789704,1.5411243438720703
1396,Sine Period $4\pi$,38,oblique,10,9896.282197056868,1.5179343223571777
1397,Sine Period $4\pi$,38,oblique,10,9936.277893134818,1.6972622871398926
1398,Sine Period $4\pi$,38,oblique,10,9917.12863806565,1.5660686492919922
1399,Sine Period $4\pi$,38,oblique,10,9918.550459387016,1.4935317039489746
1400,Sine Period $4\pi$,41,mae,10,10466.268449525709,1.9336154460906982
1401,Sine Period $4\pi$,41,mae,10,10651.469093267138,1.9737021923065186
1402,Sine Period $4\pi$,41,mae,10,10647.839452532833,1.9267668724060059
1403,Sine Period $4\pi$,41,mae,10,10577.852661080764,2.006485939025879
1404,Sine Period $4\pi$,41,mae,10,10623.55271297877,1.930358648300171
1405,Sine Period $4\pi$,41,mae,10,10587.63936524176,1.913851261138916
1406,Sine Period $4\pi$,41,mae,10,10681.251580198905,1.9174518585205078
1407,Sine Period $4\pi$,41,mae,10,10599.696578485187,1.855952262878418
1408,Sine Period $4\pi$,41,mae,10,10563.683667311565,1.9430181980133057
1409,Sine Period $4\pi$,41,mae,10,10543.407569176838,1.8951563835144043
1410,Sine Period $4\pi$,41,mse,10,10693.736416965883,1.1829547882080078
1411,Sine Period $4\pi$,41,mse,10,10740.002551351889,1.0825276374816895
1412,Sine Period $4\pi$,41,mse,10,10651.015027522544,1.0865678787231445
1413,Sine Period $4\pi$,41,mse,10,10688.69763747547,1.1124742031097412
1414,Sine Period $4\pi$,41,mse,10,10648.844417443626,1.1611065864562988
1415,Sine Period $4\pi$,41,mse,10,10666.246812752715,1.1530730724334717
1416,Sine Period $4\pi$,41,mse,10,10628.951042721765,1.0811877250671387
1417,Sine Period $4\pi$,41,mse,10,10658.215645542865,1.093043327331543
1418,Sine Period $4\pi$,41,mse,10,10656.920373305536,1.1165268421173096
1419,Sine Period $4\pi$,41,mse,10,10694.853091228544,1.0853941440582275
1420,Sine Period $4\pi$,41,friedman_mse,10,10681.520540854623,1.0837948322296143
1421,Sine Period $4\pi$,41,friedman_mse,10,10589.053054925844,1.17863130569458
1422,Sine Period $4\pi$,41,friedman_mse,10,10711.694419478012,1.1040377616882324
1423,Sine Period $4\pi$,41,friedman_mse,10,10672.365104761799,1.1553921699523926
1424,Sine Period $4\pi$,41,friedman_mse,10,10693.002547101092,1.1367132663726807
1425,Sine Period $4\pi$,41,friedman_mse,10,10689.323942667685,1.089733362197876
1426,Sine Period $4\pi$,41,friedman_mse,10,10627.131061157015,1.104975700378418
1427,Sine Period $4\pi$,41,friedman_mse,10,10698.707578010846,1.0920822620391846
1428,Sine Period $4\pi$,41,friedman_mse,10,10684.420721527213,1.154214859008789
1429,Sine Period $4\pi$,41,friedman_mse,10,10628.587769260312,1.2668538093566895
1430,Sine Period $4\pi$,41,axis,10,10641.418517224412,3.9965884685516357
1431,Sine Period $4\pi$,41,axis,10,10699.07600899706,3.9397151470184326
1432,Sine Period $4\pi$,41,axis,10,10729.30640971977,3.904536008834839
1433,Sine Period $4\pi$,41,axis,10,10620.426979685504,4.019495725631714
1434,Sine Period $4\pi$,41,axis,10,10647.198158317718,3.9776697158813477
1435,Sine Period $4\pi$,41,axis,10,10659.136641734189,4.006814002990723
1436,Sine Period $4\pi$,41,axis,10,10658.880280887115,3.9117448329925537
1437,Sine Period $4\pi$,41,axis,10,10647.015813437221,3.8615829944610596
1438,Sine Period $4\pi$,41,axis,10,10655.249551673362,3.9966304302215576
1439,Sine Period $4\pi$,41,axis,10,10677.874174338667,3.979836940765381
1440,Sine Period $4\pi$,41,oblique,10,9725.811629047525,1.436025857925415
1441,Sine Period $4\pi$,41,oblique,10,9724.620200169633,1.5403456687927246
1442,Sine Period $4\pi$,41,oblique,10,9715.247022885795,1.4594361782073975
1443,Sine Period $4\pi$,41,oblique,10,9718.37693856523,1.5377185344696045
1444,Sine Period $4\pi$,41,oblique,10,9722.612248715861,1.5545566082000732
1445,Sine Period $4\pi$,41,oblique,10,9716.372933532755,1.5260348320007324
1446,Sine Period $4\pi$,41,oblique,10,9713.022147809912,1.4724624156951904
1447,Sine Period $4\pi$,41,oblique,10,9731.580051771289,1.514037847518921
1448,Sine Period $4\pi$,41,oblique,10,9723.77752540341,1.4480977058410645
1449,Sine Period $4\pi$,41,oblique,10,9723.21658551458,1.485435962677002
1450,Sine Period $4\pi$,44,mae,10,10211.205834626431,1.9181408882141113
1451,Sine Period $4\pi$,44,mae,10,10238.112275918465,1.915252685546875
1452,Sine Period $4\pi$,44,mae,10,10278.801034301658,1.9318113327026367
1453,Sine Period $4\pi$,44,mae,10,10310.530748781395,1.921283483505249
1454,Sine Period $4\pi$,44,mae,10,10239.568210642885,1.9540081024169922
1455,Sine Period $4\pi$,44,mae,10,10277.252106237229,1.9473488330841064
1456,Sine Period $4\pi$,44,mae,10,10204.64270222552,1.9308769702911377
1457,Sine Period $4\pi$,44,mae,10,10258.033384251663,1.9249918460845947
1458,Sine Period $4\pi$,44,mae,10,10285.85670541275,1.9614472389221191
1459,Sine Period $4\pi$,44,mae,10,10286.569247470465,2.107905864715576
1460,Sine Period $4\pi$,44,mse,10,10395.693894084547,1.1329138278961182
1461,Sine Period $4\pi$,44,mse,10,10375.68538319082,1.1057767868041992
1462,Sine Period $4\pi$,44,mse,10,10396.269897729555,1.115471601486206
1463,Sine Period $4\pi$,44,mse,10,10443.754552865672,1.1023838520050049
1464,Sine Period $4\pi$,44,mse,10,10349.989041095574,1.1020607948303223
1465,Sine Period $4\pi$,44,mse,10,10353.830259511495,1.062917947769165
1466,Sine Period $4\pi$,44,mse,10,10403.171040709341,1.073495864868164
1467,Sine Period $4\pi$,44,mse,10,10391.83926864385,1.076507806777954
1468,Sine Period $4\pi$,44,mse,10,10408.53864419173,1.0776338577270508
1469,Sine Period $4\pi$,44,mse,10,10406.374679284165,1.1016595363616943
1470,Sine Period $4\pi$,44,friedman_mse,10,10440.573119169601,1.1724903583526611
1471,Sine Period $4\pi$,44,friedman_mse,10,10362.470106002449,1.2144668102264404
1472,Sine Period $4\pi$,44,friedman_mse,10,10410.489546397392,1.1951518058776855
1473,Sine Period $4\pi$,44,friedman_mse,10,10400.865646788645,1.2012460231781006
1474,Sine Period $4\pi$,44,friedman_mse,10,10431.934148358507,1.1793770790100098
1475,Sine Period $4\pi$,44,friedman_mse,10,10408.083567155783,1.1355059146881104
1476,Sine Period $4\pi$,44,friedman_mse,10,10342.297999072549,1.1070928573608398
1477,Sine Period $4\pi$,44,friedman_mse,10,10439.597012404625,1.1462113857269287
1478,Sine Period $4\pi$,44,friedman_mse,10,10397.165545362042,1.1040832996368408
1479,Sine Period $4\pi$,44,friedman_mse,10,10384.937419909671,1.1574437618255615
1480,Sine Period $4\pi$,44,axis,10,10383.930266470337,4.222923755645752
1481,Sine Period $4\pi$,44,axis,10,10415.140464810358,4.243536949157715
1482,Sine Period $4\pi$,44,axis,10,10375.95187422866,4.305882215499878
1483,Sine Period $4\pi$,44,axis,10,10419.218784387707,4.225415229797363
1484,Sine Period $4\pi$,44,axis,10,10433.456500128832,3.9103126525878906
1485,Sine Period $4\pi$,44,axis,10,10358.82938454954,4.443332195281982
1486,Sine Period $4\pi$,44,axis,10,10366.028266491392,4.404537200927734
1487,Sine Period $4\pi$,44,axis,10,10391.562707931673,4.356143236160278
1488,Sine Period $4\pi$,44,axis,10,10358.128693125038,4.169167995452881
1489,Sine Period $4\pi$,44,axis,10,10391.1332669382,4.339474439620972
1490,Sine Period $4\pi$,44,oblique,10,9689.703091120182,1.5849215984344482
1491,Sine Period $4\pi$,44,oblique,10,9720.856006324442,1.6497108936309814
1492,Sine Period $4\pi$,44,oblique,10,9701.683205343628,1.6079931259155273
1493,Sine Period $4\pi$,44,oblique,10,9696.606447513792,1.5811710357666016
1494,Sine Period $4\pi$,44,oblique,10,9702.895305592752,1.520557165145874
1495,Sine Period $4\pi$,44,oblique,10,9693.932264288062,1.5178508758544922
1496,Sine Period $4\pi$,44,oblique,10,9705.64975972348,1.4541399478912354
1497,Sine Period $4\pi$,44,oblique,10,9702.751640302402,1.5548548698425293
1498,Sine Period $4\pi$,44,oblique,10,9698.429738510295,1.5322701930999756
1499,Sine Period $4\pi$,44,oblique,10,9702.03236316972,1.5721628665924072
1500,Sine Period $4\pi$,47,mae,10,10317.697252172407,2.0202596187591553
1501,Sine Period $4\pi$,47,mae,10,10323.133609800565,2.0010833740234375
1502,Sine Period $4\pi$,47,mae,10,10307.592071419658,2.0196025371551514
1503,Sine Period $4\pi$,47,mae,10,10331.13092984871,2.0796000957489014
1504,Sine Period $4\pi$,47,mae,10,10299.643831937634,1.9250640869140625
1505,Sine Period $4\pi$,47,mae,10,10300.6631953613,1.9712109565734863
1506,Sine Period $4\pi$,47,mae,10,10265.1298641699,1.967423677444458
1507,Sine Period $4\pi$,47,mae,10,10336.724944403037,2.1004457473754883
1508,Sine Period $4\pi$,47,mae,10,10249.342769,1.985506296157837
1509,Sine Period $4\pi$,47,mae,10,10274.78999892996,1.9950084686279297
1510,Sine Period $4\pi$,47,mse,10,10484.183854680361,1.095656156539917
1511,Sine Period $4\pi$,47,mse,10,10445.307080169081,1.113410234451294
1512,Sine Period $4\pi$,47,mse,10,10424.091828451692,1.2826881408691406
1513,Sine Period $4\pi$,47,mse,10,10447.511715631184,1.1603026390075684
1514,Sine Period $4\pi$,47,mse,10,10377.943409147827,1.2586259841918945
1515,Sine Period $4\pi$,47,mse,10,10413.346731406704,0.9050717353820801
1516,Sine Period $4\pi$,47,mse,10,10436.105297491982,1.0949902534484863
1517,Sine Period $4\pi$,47,mse,10,10465.882923595429,1.158008098602295
1518,Sine Period $4\pi$,47,mse,10,10465.420133807815,1.149298906326294
1519,Sine Period $4\pi$,47,mse,10,10416.56630313561,1.1187167167663574
1520,Sine Period $4\pi$,47,friedman_mse,10,10390.719871708794,1.125509262084961
1521,Sine Period $4\pi$,47,friedman_mse,10,10429.025818808152,1.1794180870056152
1522,Sine Period $4\pi$,47,friedman_mse,10,10420.634227212437,1.1314890384674072
1523,Sine Period $4\pi$,47,friedman_mse,10,10447.34363703756,1.1449739933013916
1524,Sine Period $4\pi$,47,friedman_mse,10,10432.044985845809,1.3378245830535889
1525,Sine Period $4\pi$,47,friedman_mse,10,10478.140857649718,1.1478068828582764
1526,Sine Period $4\pi$,47,friedman_mse,10,10467.65992474745,1.140425682067871
1527,Sine Period $4\pi$,47,friedman_mse,10,10432.636865563323,1.134385585784912
1528,Sine Period $4\pi$,47,friedman_mse,10,10472.11057827955,1.1061835289001465
1529,Sine Period $4\pi$,47,friedman_mse,10,10386.870197085684,1.2325680255889893
1530,Sine Period $4\pi$,47,axis,10,10407.843585088704,4.2166588306427
1531,Sine Period $4\pi$,47,axis,10,10494.956884587245,4.4096879959106445
1532,Sine Period $4\pi$,47,axis,10,10452.518716308057,4.603533744812012
1533,Sine Period $4\pi$,47,axis,10,10457.3931873441,5.088200569152832
1534,Sine Period $4\pi$,47,axis,10,10450.683752559,4.495815992355347
1535,Sine Period $4\pi$,47,axis,10,10387.911154676984,4.787811279296875
1536,Sine Period $4\pi$,47,axis,10,10414.931625704601,4.709189414978027
1537,Sine Period $4\pi$,47,axis,10,10481.120672440997,4.741843938827515
1538,Sine Period $4\pi$,47,axis,10,10459.757769772867,4.4601521492004395
1539,Sine Period $4\pi$,47,axis,10,10475.566225742685,4.386124134063721
1540,Sine Period $4\pi$,47,oblique,10,9748.05565030556,1.6867167949676514
1541,Sine Period $4\pi$,47,oblique,10,9755.476024018022,1.5826146602630615
1542,Sine Period $4\pi$,47,oblique,10,9755.43831227674,1.6513245105743408
1543,Sine Period $4\pi$,47,oblique,10,9741.068354728668,1.6026818752288818
1544,Sine Period $4\pi$,47,oblique,10,9764.548102295717,1.6821017265319824
1545,Sine Period $4\pi$,47,oblique,10,9770.320590767986,1.5482418537139893
1546,Sine Period $4\pi$,47,oblique,10,9743.92739600017,1.5985310077667236
1547,Sine Period $4\pi$,47,oblique,10,9740.71171608062,1.5991761684417725
1548,Sine Period $4\pi$,47,oblique,10,9768.574408563154,1.765662670135498
1549,Sine Period $4\pi$,47,oblique,10,9767.986374728527,1.651179313659668
1550,Sine Period $4\pi$,50,mae,10,10643.550065971389,2.1198017597198486
1551,Sine Period $4\pi$,50,mae,10,10721.33125755372,2.1411280632019043
1552,Sine Period $4\pi$,50,mae,10,10771.191732266654,2.164857864379883
1553,Sine Period $4\pi$,50,mae,10,10788.790477428127,2.211432933807373
1554,Sine Period $4\pi$,50,mae,10,10752.170731699256,2.0355687141418457
1555,Sine Period $4\pi$,50,mae,10,10713.86465432392,2.1340174674987793
1556,Sine Period $4\pi$,50,mae,10,10724.142040058703,2.0841190814971924
1557,Sine Period $4\pi$,50,mae,10,10718.607997106794,2.042830467224121
1558,Sine Period $4\pi$,50,mae,10,10768.784326877896,2.0777664184570312
1559,Sine Period $4\pi$,50,mae,10,10713.450043706678,2.0745880603790283
1560,Sine Period $4\pi$,50,mse,10,10770.785904934908,1.1107969284057617
1561,Sine Period $4\pi$,50,mse,10,10779.507201365897,1.089881181716919
1562,Sine Period $4\pi$,50,mse,10,10804.676655936766,1.1092934608459473
1563,Sine Period $4\pi$,50,mse,10,10825.457852968206,1.1540336608886719
1564,Sine Period $4\pi$,50,mse,10,10871.787459884576,1.1789016723632812
1565,Sine Period $4\pi$,50,mse,10,10826.855952231326,1.089036464691162
1566,Sine Period $4\pi$,50,mse,10,10833.505010382167,1.1006839275360107
1567,Sine Period $4\pi$,50,mse,10,10883.91942641962,1.102433443069458
1568,Sine Period $4\pi$,50,mse,10,10797.670527059932,1.1268608570098877
1569,Sine Period $4\pi$,50,mse,10,10756.998880212,1.1126573085784912
1570,Sine Period $4\pi$,50,friedman_mse,10,10875.844726164274,1.0989453792572021
1571,Sine Period $4\pi$,50,friedman_mse,10,10791.823114451141,1.070887565612793
1572,Sine Period $4\pi$,50,friedman_mse,10,10801.581885394884,1.0918960571289062
1573,Sine Period $4\pi$,50,friedman_mse,10,10793.341733726276,1.087897539138794
1574,Sine Period $4\pi$,50,friedman_mse,10,10854.82597160495,1.1038873195648193
1575,Sine Period $4\pi$,50,friedman_mse,10,10810.791359222696,1.2065544128417969
1576,Sine Period $4\pi$,50,friedman_mse,10,10758.386802691195,1.2109198570251465
1577,Sine Period $4\pi$,50,friedman_mse,10,10848.805651514593,1.3729684352874756
1578,Sine Period $4\pi$,50,friedman_mse,10,10806.294918020165,1.187549114227295
1579,Sine Period $4\pi$,50,friedman_mse,10,10815.755927354418,1.1232295036315918
1580,Sine Period $4\pi$,50,axis,10,10803.334321756009,4.862724304199219
1581,Sine Period $4\pi$,50,axis,10,10789.911716040646,4.777758359909058
1582,Sine Period $4\pi$,50,axis,10,10761.74157805392,4.787033557891846
1583,Sine Period $4\pi$,50,axis,10,10794.805265461986,4.940420866012573
1584,Sine Period $4\pi$,50,axis,10,10858.748426729822,4.736749887466431
1585,Sine Period $4\pi$,50,axis,10,10899.902228639457,4.824711561203003
1586,Sine Period $4\pi$,50,axis,10,10826.487124985302,5.034801721572876
1587,Sine Period $4\pi$,50,axis,10,10844.675502663054,4.702776908874512
1588,Sine Period $4\pi$,50,axis,10,10871.828926069571,4.953122615814209
1589,Sine Period $4\pi$,50,axis,10,10794.052998997106,4.7726922035217285
1590,Sine Period $4\pi$,50,oblique,10,9716.225751025862,1.7170922756195068
1591,Sine Period $4\pi$,50,oblique,10,9743.900088588276,1.8530263900756836
1592,Sine Period $4\pi$,50,oblique,10,9749.467560335153,1.7359204292297363
1593,Sine Period $4\pi$,50,oblique,10,9735.835196282418,1.6400527954101562
1594,Sine Period $4\pi$,50,oblique,10,9754.9717411647,1.6094727516174316
1595,Sine Period $4\pi$,50,oblique,10,9764.373311342164,1.6292684078216553
1596,Sine Period $4\pi$,50,oblique,10,9741.402037788861,1.7702584266662598
1597,Sine Period $4\pi$,50,oblique,10,9730.48895980864,1.6701366901397705
1598,Sine Period $4\pi$,50,oblique,10,9728.190216658966,1.5834178924560547
1599,Sine Period $4\pi$,50,oblique,10,9734.686396903966,1.6127820014953613
1600,Square,5,mae,10,0.4507542644569578,1.1438415050506592
1601,Square,5,mae,10,0.4507636837609167,1.140624761581421
1602,Square,5,mae,10,0.4509092750651374,1.1519181728363037
1603,Square,5,mae,10,0.4521855602566761,1.158884048461914
1604,Square,5,mae,10,0.45340669816620965,1.1254026889801025
1605,Square,5,mae,10,0.454769552452443,1.177180528640747
1606,Square,5,mae,10,0.4549387744420209,1.258981466293335
1607,Square,5,mae,10,0.4583112250899263,1.2312908172607422
1608,Square,5,mae,10,0.4515078732820118,1.178100347518921
1609,Square,5,mae,10,0.4557528200362212,1.1809110641479492
1610,Square,5,mse,10,0.45608308993541036,1.1725621223449707
1611,Square,5,mse,10,0.450495874077596,1.083559513092041
1612,Square,5,mse,10,0.4528572928434861,1.1615259647369385
1613,Square,5,mse,10,0.45238875496313186,1.1803452968597412
1614,Square,5,mse,10,0.4514336949018,1.1026291847229004
1615,Square,5,mse,10,0.4575919012132049,1.0975639820098877
1616,Square,5,mse,10,0.4514227235036654,1.0654575824737549
1617,Square,5,mse,10,0.4551607916441963,1.123180866241455
1618,Square,5,mse,10,0.4567687996852885,1.264707088470459
1619,Square,5,mse,10,0.4568903422044717,1.0918846130371094
1620,Square,5,friedman_mse,10,0.4633788323582819,1.1657493114471436
1621,Square,5,friedman_mse,10,0.4577309946945296,1.1225943565368652
1622,Square,5,friedman_mse,10,0.46089378268292824,1.083683967590332
1623,Square,5,friedman_mse,10,0.45910436296335166,1.169527530670166
1624,Square,5,friedman_mse,10,0.460359170260339,1.0851998329162598
1625,Square,5,friedman_mse,10,0.46365185626861133,1.2557144165039062
1626,Square,5,friedman_mse,10,0.4590433992607127,1.050565481185913
1627,Square,5,friedman_mse,10,0.46370081617444947,1.0540621280670166
1628,Square,5,friedman_mse,10,0.4635801578833315,1.2275433540344238
1629,Square,5,friedman_mse,10,0.45631525388647487,1.2095708847045898
1630,Square,5,axis,10,0.4456288130245776,1.2176437377929688
1631,Square,5,axis,10,0.4474899666592577,1.299164056777954
1632,Square,5,axis,10,0.4452638344268599,1.3239789009094238
1633,Square,5,axis,10,0.4472718086430036,1.2432475090026855
1634,Square,5,axis,10,0.44416628811582665,1.2753016948699951
1635,Square,5,axis,10,0.4461357751606415,1.2225205898284912
1636,Square,5,axis,10,0.4468225468800283,1.1666269302368164
1637,Square,5,axis,10,0.44476764729294044,1.1711349487304688
1638,Square,5,axis,10,0.44992924726180156,1.3356904983520508
1639,Square,5,axis,10,0.44681880797792245,1.2448654174804688
1640,Square,5,oblique,10,0.44033369568916597,1.157850742340088
1641,Square,5,oblique,10,0.44195246633242957,1.213636875152588
